time,total load actual,total load forecast,price actual,price day ahead
2018-01-11 10:00:00+01:00,27364.0,25697.0,65.15,64.99
2018-01-11 11:00:00+01:00,27682.0,26377.0,64.87,64.46
2018-01-11 12:00:00+01:00,27398.0,26289.0,62.43,62.88
2018-01-11 13:00:00+01:00,27520.0,26881.0,61.42,63.28
2018-01-11 14:00:00+01:00,27262.0,27109.0,62.09,58.36
2018-01-11 15:00:00+01:00,26185.0,26007.0,61.38,54.69
2018-01-11 16:00:00+01:00,25375.0,25186.0,61.43,54.49
2018-01-11 17:00:00+01:00,25196.0,25195.0,63.9,62.99
2018-01-11 18:00:00+01:00,27299.0,27109.0,66.54,70.69
2018-01-11 19:00:00+01:00,28822.0,28170.0,67.36,71.28
2018-01-11 20:00:00+01:00,29569.0,29000.0,71.2,71.07
2018-01-11 21:00:00+01:00,29496.0,29011.0,69.44,69.8
2018-01-11 22:00:00+01:00,28344.0,28246.0,63.93,67.64
2018-01-11 23:00:00+01:00,26424.0,26308.0,64.0,59.11
2018-01-12 00:00:00+01:00,27592.0,27711.0,59.98,67.2
2018-01-12 01:00:00+01:00,25652.0,25682.0,53.68,63.34
2018-01-12 02:00:00+01:00,24165.0,24189.0,50.61,54.89
2018-01-12 03:00:00+01:00,23445.0,23430.0,50.21,55.29
2018-01-12 04:00:00+01:00,23176.0,23063.0,50.36,52.01
2018-01-12 05:00:00+01:00,23167.0,23016.0,51.59,52.01
2018-01-12 06:00:00+01:00,23782.0,23816.0,60.34,55.9
2018-01-12 07:00:00+01:00,25273.0,25348.0,65.41,57.0
2018-01-12 08:00:00+01:00,26823.0,26906.0,71.96,58.46
2018-01-12 09:00:00+01:00,29418.0,29411.0,72.19,63.98
2018-01-12 10:00:00+01:00,30850.0,31051.0,73.94,65.1
2018-01-12 11:00:00+01:00,31070.0,31167.0,73.1,65.76
2018-01-12 12:00:00+01:00,30452.0,30651.0,71.03,64.77
2018-01-12 13:00:00+01:00,30335.0,30621.0,69.7,62.76
2018-01-12 14:00:00+01:00,29804.0,29973.0,67.72,59.65
2018-01-12 15:00:00+01:00,28701.0,28660.0,67.44,55.79
2018-01-12 16:00:00+01:00,27893.0,28113.0,67.34,53.14
2018-01-12 17:00:00+01:00,28646.0,28612.0,67.82,63.89
2018-01-12 18:00:00+01:00,30653.0,30788.0,74.12,67.09
2018-01-12 19:00:00+01:00,31068.0,31492.0,74.62,67.03
2018-01-12 20:00:00+01:00,31525.0,31768.0,74.41,65.67
2018-01-12 21:00:00+01:00,31244.0,31596.0,72.5,65.01
2018-01-12 22:00:00+01:00,29784.0,30207.0,69.03,63.65
2018-01-12 23:00:00+01:00,27859.0,28071.0,67.13,60.05
2018-01-13 00:00:00+01:00,29696.0,28843.0,59.8,56.02
2018-01-13 01:00:00+01:00,27207.0,26718.0,52.59,48.14
2018-01-13 02:00:00+01:00,25639.0,25199.0,51.04,46.6
2018-01-13 03:00:00+01:00,24942.0,24500.0,50.58,46.1
2018-01-13 04:00:00+01:00,24452.0,24184.0,50.61,46.2
2018-01-13 05:00:00+01:00,24303.0,24184.0,50.94,46.6
2018-01-13 06:00:00+01:00,24930.0,24908.0,51.55,47.13
2018-01-13 07:00:00+01:00,26539.0,27032.0,54.16,50.05
2018-01-13 08:00:00+01:00,28350.0,29381.0,55.8,50.98
2018-01-13 09:00:00+01:00,31034.0,31695.0,62.3,58.16
2018-01-13 10:00:00+01:00,33328.0,33674.0,64.72,60.76
2018-01-13 11:00:00+01:00,33998.0,33858.0,64.52,60.5
2018-01-13 12:00:00+01:00,33837.0,33244.0,63.71,59.5
2018-01-13 13:00:00+01:00,34051.0,33092.0,63.45,59.07
2018-01-13 14:00:00+01:00,33580.0,32361.0,62.97,58.7
2018-01-13 15:00:00+01:00,32283.0,31112.0,60.04,55.57
2018-01-13 16:00:00+01:00,31363.0,30334.0,59.55,54.99
2018-01-13 17:00:00+01:00,31130.0,30380.0,60.63,56.01
2018-01-13 18:00:00+01:00,32760.0,32552.0,66.62,61.0
2018-01-13 19:00:00+01:00,33712.0,33658.0,67.23,61.97
2018-01-13 20:00:00+01:00,34044.0,34205.0,69.09,63.82
2018-01-13 21:00:00+01:00,33730.0,33806.0,67.45,62.11
2018-01-13 22:00:00+01:00,32351.0,32141.0,64.01,59.54
2018-01-13 23:00:00+01:00,30229.0,29794.0,62.73,58.15
2018-01-14 00:00:00+01:00,27927.0,27912.0,53.24,48.7
2018-01-14 01:00:00+01:00,25579.0,25589.0,49.7,45.27
2018-01-14 02:00:00+01:00,23887.0,23947.0,48.46,43.92
2018-01-14 03:00:00+01:00,22968.0,22917.0,47.12,42.1
2018-01-14 04:00:00+01:00,22367.0,22499.0,47.08,42.09
2018-01-14 05:00:00+01:00,22345.0,22478.0,46.93,42.1
2018-01-14 06:00:00+01:00,22849.0,22940.0,48.79,43.92
2018-01-14 07:00:00+01:00,23666.0,23851.0,49.89,45.01
2018-01-14 08:00:00+01:00,24472.0,24577.0,50.59,45.21
2018-01-14 09:00:00+01:00,26437.0,26535.0,53.33,47.66
2018-01-14 10:00:00+01:00,29091.0,28864.0,58.9,53.9
2018-01-14 11:00:00+01:00,30443.0,29841.0,59.48,54.8
2018-01-14 12:00:00+01:00,30689.0,29974.0,59.72,54.8
2018-01-14 13:00:00+01:00,31383.0,30778.0,62.95,58.11
2018-01-14 14:00:00+01:00,31230.0,30950.0,63.42,58.53
2018-01-14 15:00:00+01:00,29789.0,29933.0,58.78,53.9
2018-01-14 16:00:00+01:00,28694.0,29342.0,58.03,53.15
2018-01-14 17:00:00+01:00,28529.0,29369.0,59.82,54.8
2018-01-14 18:00:00+01:00,30829.0,31609.0,66.87,60.82
2018-01-14 19:00:00+01:00,32694.0,33121.0,70.72,64.97
2018-01-14 20:00:00+01:00,33733.0,34165.0,73.12,67.19
2018-01-14 21:00:00+01:00,33944.0,34529.0,73.72,67.92
2018-01-14 22:00:00+01:00,32725.0,33016.0,70.92,66.01
2018-01-14 23:00:00+01:00,29987.0,30426.0,66.46,61.24
2018-01-15 00:00:00+01:00,27071.0,27241.0,64.88,60.82
2018-01-15 01:00:00+01:00,24897.0,25103.0,57.73,53.6
2018-01-15 02:00:00+01:00,23763.0,23854.0,51.82,47.66
2018-01-15 03:00:00+01:00,23367.0,23365.0,50.38,46.14
2018-01-15 04:00:00+01:00,23467.0,23236.0,49.88,45.69
2018-01-15 05:00:00+01:00,24232.0,24040.0,51.18,47.13
2018-01-15 06:00:00+01:00,27441.0,27201.0,59.49,55.55
2018-01-15 07:00:00+01:00,32817.0,32643.0,64.55,60.9
2018-01-15 08:00:00+01:00,36481.0,36537.0,71.3,64.99
2018-01-15 09:00:00+01:00,37847.0,37633.0,72.18,66.01
2018-01-15 10:00:00+01:00,38595.0,38404.0,72.45,65.03
2018-01-15 11:00:00+01:00,38455.0,38685.0,70.06,62.07
2018-01-15 12:00:00+01:00,37900.0,38319.0,68.24,61.01
2018-01-15 13:00:00+01:00,37541.0,38212.0,66.89,60.9
2018-01-15 14:00:00+01:00,36353.0,36978.0,64.55,58.7
2018-01-15 15:00:00+01:00,35719.0,36296.0,63.57,57.83
2018-01-15 16:00:00+01:00,35397.0,35971.0,61.81,56.0
2018-01-15 17:00:00+01:00,35698.0,36142.0,63.78,57.83
2018-01-15 18:00:00+01:00,37389.0,37768.0,69.68,61.59
2018-01-15 19:00:00+01:00,38677.0,38810.0,71.95,64.28
2018-01-15 20:00:00+01:00,39011.0,38924.0,72.82,65.23
2018-01-15 21:00:00+01:00,38107.0,38145.0,69.11,62.4
2018-01-15 22:00:00+01:00,35180.0,35454.0,64.34,58.15
2018-01-15 23:00:00+01:00,31684.0,31975.0,58.57,52.32
2018-01-16 00:00:00+01:00,29080.0,29223.0,48.94,44.5
2018-01-16 01:00:00+01:00,26989.0,26994.0,45.15,41.3
2018-01-16 02:00:00+01:00,25534.0,25597.0,42.74,38.0
2018-01-16 03:00:00+01:00,25043.0,25097.0,40.14,35.1
2018-01-16 04:00:00+01:00,24865.0,24950.0,39.17,35.1
2018-01-16 05:00:00+01:00,25549.0,25632.0,43.36,39.1
2018-01-16 06:00:00+01:00,28376.0,28271.0,48.05,43.03
2018-01-16 07:00:00+01:00,33340.0,33167.0,56.06,51.89
2018-01-16 08:00:00+01:00,36495.0,36192.0,66.83,60.82
2018-01-16 09:00:00+01:00,37428.0,37077.0,69.15,63.45
2018-01-16 10:00:00+01:00,37824.0,37761.0,69.03,61.99
2018-01-16 11:00:00+01:00,37398.0,37476.0,67.35,60.32
2018-01-16 12:00:00+01:00,36831.0,36857.0,65.43,58.03
2018-01-16 13:00:00+01:00,36585.0,36721.0,62.54,56.16
2018-01-16 14:00:00+01:00,35295.0,35668.0,61.29,54.5
2018-01-16 15:00:00+01:00,34766.0,34994.0,58.83,51.95
2018-01-16 16:00:00+01:00,34470.0,34665.0,56.12,49.43
2018-01-16 17:00:00+01:00,34557.0,34805.0,59.2,52.1
2018-01-16 18:00:00+01:00,36302.0,36586.0,68.0,59.02
2018-01-16 19:00:00+01:00,37882.0,37979.0,69.79,61.59
2018-01-16 20:00:00+01:00,38338.0,38280.0,71.4,63.45
2018-01-16 21:00:00+01:00,37592.0,37536.0,68.58,61.59
2018-01-16 22:00:00+01:00,34775.0,34754.0,59.42,52.69
2018-01-16 23:00:00+01:00,31260.0,31479.0,52.75,45.27
2018-01-17 00:00:00+01:00,28778.0,28847.0,47.32,42.64
2018-01-17 01:00:00+01:00,26633.0,26644.0,44.35,40.0
2018-01-17 02:00:00+01:00,25428.0,25350.0,40.72,36.18
2018-01-17 03:00:00+01:00,24967.0,24831.0,40.18,35.67
2018-01-17 04:00:00+01:00,24989.0,24680.0,40.87,35.45
2018-01-17 05:00:00+01:00,25634.0,25334.0,40.91,36.45
2018-01-17 06:00:00+01:00,28262.0,28003.0,46.56,41.51
2018-01-17 07:00:00+01:00,33043.0,32699.0,52.37,47.94
2018-01-17 08:00:00+01:00,35912.0,35532.0,65.2,58.7
2018-01-17 09:00:00+01:00,36749.0,36681.0,68.03,61.59
2018-01-17 10:00:00+01:00,37048.0,37341.0,69.32,61.59
2018-01-17 11:00:00+01:00,36698.0,37123.0,63.99,56.35
2018-01-17 12:00:00+01:00,36159.0,36689.0,62.97,54.97
2018-01-17 13:00:00+01:00,35820.0,36602.0,62.09,54.97
2018-01-17 14:00:00+01:00,34651.0,35455.0,61.84,54.83
2018-01-17 15:00:00+01:00,34068.0,34755.0,61.42,54.72
2018-01-17 16:00:00+01:00,33707.0,34353.0,61.16,54.73
2018-01-17 17:00:00+01:00,33755.0,34504.0,62.85,56.58
2018-01-17 18:00:00+01:00,35431.0,36097.0,70.62,61.97
2018-01-17 19:00:00+01:00,37130.0,37288.0,72.27,63.8
2018-01-17 20:00:00+01:00,37595.0,37667.0,73.65,65.5
2018-01-17 21:00:00+01:00,36879.0,36899.0,72.63,65.5
2018-01-17 22:00:00+01:00,34112.0,34269.0,67.16,61.1
2018-01-17 23:00:00+01:00,30874.0,31085.0,64.5,58.7
2018-01-18 00:00:00+01:00,28515.0,28837.0,63.53,59.91
2018-01-18 01:00:00+01:00,26561.0,26689.0,55.84,52.0
2018-01-18 02:00:00+01:00,25257.0,25348.0,51.29,47.13
2018-01-18 03:00:00+01:00,24791.0,24930.0,49.62,45.65
2018-01-18 04:00:00+01:00,24778.0,24857.0,49.12,45.19
2018-01-18 05:00:00+01:00,25257.0,25488.0,50.04,45.96
2018-01-18 06:00:00+01:00,27986.0,28188.0,58.85,54.97
2018-01-18 07:00:00+01:00,32829.0,32800.0,62.2,58.7
2018-01-18 08:00:00+01:00,35707.0,35676.0,66.45,60.89
2018-01-18 09:00:00+01:00,36607.0,36599.0,67.08,61.59
2018-01-18 10:00:00+01:00,36925.0,37064.0,68.39,61.37
2018-01-18 11:00:00+01:00,36500.0,36865.0,68.03,60.89
2018-01-18 12:00:00+01:00,35916.0,36430.0,67.41,60.07
2018-01-18 13:00:00+01:00,35405.0,36237.0,66.48,60.41
2018-01-18 14:00:00+01:00,34314.0,35043.0,66.29,59.9
2018-01-18 15:00:00+01:00,34010.0,34398.0,66.13,59.86
2018-01-18 16:00:00+01:00,33899.0,34083.0,66.04,59.81
2018-01-18 17:00:00+01:00,33977.0,34219.0,66.06,59.96
2018-01-18 18:00:00+01:00,35741.0,35826.0,69.45,61.2
2018-01-18 19:00:00+01:00,37255.0,37215.0,70.34,61.91
2018-01-18 20:00:00+01:00,37653.0,37488.0,70.34,62.39
2018-01-18 21:00:00+01:00,36865.0,36841.0,68.24,61.6
2018-01-18 22:00:00+01:00,34299.0,34346.0,66.81,60.89
2018-01-18 23:00:00+01:00,30981.0,31059.0,65.94,60.07
2018-01-19 00:00:00+01:00,28699.0,28778.0,62.39,58.69
2018-01-19 01:00:00+01:00,26600.0,26556.0,54.72,51.07
2018-01-19 02:00:00+01:00,25369.0,25334.0,50.95,47.07
2018-01-19 03:00:00+01:00,24703.0,24826.0,49.39,45.27
2018-01-19 04:00:00+01:00,24656.0,24720.0,49.16,45.09
2018-01-19 05:00:00+01:00,25377.0,25320.0,49.31,45.09
2018-01-19 06:00:00+01:00,28142.0,27992.0,55.84,52.0
2018-01-19 07:00:00+01:00,32852.0,32730.0,62.73,59.2
2018-01-19 08:00:00+01:00,35889.0,35728.0,65.51,59.89
2018-01-19 09:00:00+01:00,36801.0,36563.0,65.47,59.96
2018-01-19 10:00:00+01:00,37239.0,36949.0,66.38,59.46
2018-01-19 11:00:00+01:00,37076.0,36668.0,65.58,58.7
2018-01-19 12:00:00+01:00,36506.0,36046.0,63.95,56.58
2018-01-19 13:00:00+01:00,36183.0,35732.0,61.25,55.4
2018-01-19 14:00:00+01:00,34645.0,34507.0,61.01,54.83
2018-01-19 15:00:00+01:00,33562.0,33843.0,58.36,52.01
2018-01-19 16:00:00+01:00,33088.0,33475.0,58.36,52.0
2018-01-19 17:00:00+01:00,32951.0,33522.0,61.14,54.83
2018-01-19 18:00:00+01:00,34431.0,35289.0,67.38,58.69
2018-01-19 19:00:00+01:00,35955.0,36408.0,68.01,59.86
2018-01-19 20:00:00+01:00,36042.0,36498.0,67.94,59.95
2018-01-19 21:00:00+01:00,35367.0,35702.0,66.06,59.46
2018-01-19 22:00:00+01:00,33186.0,33358.0,65.12,59.06
2018-01-19 23:00:00+01:00,30589.0,30639.0,64.5,58.49
2018-01-20 00:00:00+01:00,28582.0,28513.0,62.08,58.49
2018-01-20 01:00:00+01:00,26467.0,26353.0,52.78,48.01
2018-01-20 02:00:00+01:00,24933.0,24838.0,46.5,41.18
2018-01-20 03:00:00+01:00,24084.0,24123.0,46.97,41.18
2018-01-20 04:00:00+01:00,23565.0,23730.0,45.53,40.0
2018-01-20 05:00:00+01:00,23551.0,23693.0,45.05,39.58
2018-01-20 06:00:00+01:00,24171.0,24522.0,45.52,39.83
2018-01-20 07:00:00+01:00,25806.0,26337.0,49.02,42.74
2018-01-20 08:00:00+01:00,27507.0,28089.0,47.99,41.27
2018-01-20 09:00:00+01:00,29919.0,30343.0,55.89,51.0
2018-01-20 10:00:00+01:00,31735.0,32093.0,62.72,58.49
2018-01-20 11:00:00+01:00,32020.0,32228.0,62.28,57.8
2018-01-20 12:00:00+01:00,31350.0,31635.0,55.86,50.66
2018-01-20 13:00:00+01:00,31356.0,31488.0,57.75,53.01
2018-01-20 14:00:00+01:00,30633.0,30783.0,54.27,47.0
2018-01-20 15:00:00+01:00,29464.0,29512.0,47.48,40.01
2018-01-20 16:00:00+01:00,28486.0,28605.0,46.46,39.8
2018-01-20 17:00:00+01:00,28463.0,28370.0,50.23,44.38
2018-01-20 18:00:00+01:00,30102.0,30326.0,56.38,49.38
2018-01-20 19:00:00+01:00,31769.0,31704.0,62.45,56.01
2018-01-20 20:00:00+01:00,32104.0,32419.0,64.48,57.8
2018-01-20 21:00:00+01:00,31837.0,32095.0,63.49,57.5
2018-01-20 22:00:00+01:00,30526.0,30694.0,52.34,46.05
2018-01-20 23:00:00+01:00,28532.0,28540.0,47.95,41.05
2018-01-21 00:00:00+01:00,26212.0,26631.0,46.61,40.45
2018-01-21 01:00:00+01:00,24156.0,24456.0,37.33,30.57
2018-01-21 02:00:00+01:00,22697.0,22914.0,36.0,29.24
2018-01-21 03:00:00+01:00,21952.0,22067.0,34.46,27.5
2018-01-21 04:00:00+01:00,21541.0,21642.0,28.18,19.99
2018-01-21 05:00:00+01:00,21645.0,21601.0,32.0,25.0
2018-01-21 06:00:00+01:00,22110.0,22086.0,35.42,28.47
2018-01-21 07:00:00+01:00,22961.0,22772.0,39.87,33.33
2018-01-21 08:00:00+01:00,23554.0,23314.0,45.32,38.63
2018-01-21 09:00:00+01:00,25384.0,25099.0,47.98,40.35
2018-01-21 10:00:00+01:00,27481.0,27084.0,53.27,46.7
2018-01-21 11:00:00+01:00,28276.0,27828.0,51.7,46.05
2018-01-21 12:00:00+01:00,28007.0,27753.0,49.36,43.3
2018-01-21 13:00:00+01:00,28038.0,28232.0,53.88,47.93
2018-01-21 14:00:00+01:00,27927.0,28146.0,51.94,45.66
2018-01-21 15:00:00+01:00,26581.0,27035.0,48.31,41.2
2018-01-21 16:00:00+01:00,25872.0,26255.0,47.87,41.2
2018-01-21 17:00:00+01:00,25619.0,26091.0,51.69,44.54
2018-01-21 18:00:00+01:00,27580.0,28456.0,64.92,58.03
2018-01-21 19:00:00+01:00,29949.0,30400.0,67.23,60.9
2018-01-21 20:00:00+01:00,31164.0,31553.0,68.15,61.97
2018-01-21 21:00:00+01:00,31311.0,31855.0,69.7,63.43
2018-01-21 22:00:00+01:00,30226.0,30507.0,66.65,61.8
2018-01-21 23:00:00+01:00,27842.0,28128.0,64.23,59.54
2018-01-22 00:00:00+01:00,25370.0,25501.0,62.18,58.03
2018-01-22 01:00:00+01:00,23756.0,23597.0,49.13,44.72
2018-01-22 02:00:00+01:00,22898.0,22577.0,45.59,40.95
2018-01-22 03:00:00+01:00,22486.0,22164.0,44.89,40.35
2018-01-22 04:00:00+01:00,22575.0,22161.0,44.28,39.85
2018-01-22 05:00:00+01:00,23415.0,22959.0,44.86,40.2
2018-01-22 06:00:00+01:00,26439.0,25876.0,49.32,44.5
2018-01-22 07:00:00+01:00,31221.0,30591.0,61.56,58.03
2018-01-22 08:00:00+01:00,34126.0,33711.0,64.72,59.01
2018-01-22 09:00:00+01:00,35114.0,34736.0,66.14,60.79
2018-01-22 10:00:00+01:00,35461.0,35325.0,67.02,60.1
2018-01-22 11:00:00+01:00,35093.0,35454.0,65.83,58.7
2018-01-22 12:00:00+01:00,34739.0,34910.0,65.62,58.09
2018-01-22 13:00:00+01:00,34411.0,34576.0,63.89,58.01
2018-01-22 14:00:00+01:00,33384.0,33307.0,61.85,55.69
2018-01-22 15:00:00+01:00,32750.0,32578.0,59.04,52.73
2018-01-22 16:00:00+01:00,32288.0,32222.0,58.19,52.16
2018-01-22 17:00:00+01:00,32365.0,32261.0,61.78,55.8
2018-01-22 18:00:00+01:00,33735.0,33787.0,65.45,57.69
2018-01-22 19:00:00+01:00,35367.0,35460.0,67.11,59.03
2018-01-22 20:00:00+01:00,35896.0,35694.0,68.63,61.01
2018-01-22 21:00:00+01:00,35142.0,35038.0,67.14,60.32
2018-01-22 22:00:00+01:00,32692.0,32534.0,63.68,57.86
2018-01-22 23:00:00+01:00,29479.0,29541.0,62.07,56.09
2018-01-23 00:00:00+01:00,27520.0,27267.0,62.85,59.01
2018-01-23 01:00:00+01:00,25849.0,25495.0,56.68,53.01
2018-01-23 02:00:00+01:00,24688.0,24406.0,53.0,49.4
2018-01-23 03:00:00+01:00,24223.0,24004.0,51.56,47.43
2018-01-23 04:00:00+01:00,24215.0,23951.0,51.65,47.43
2018-01-23 05:00:00+01:00,24775.0,24692.0,52.15,47.76
2018-01-23 06:00:00+01:00,27297.0,27354.0,57.22,53.48
2018-01-23 07:00:00+01:00,31900.0,32052.0,62.29,59.34
2018-01-23 08:00:00+01:00,34594.0,34683.0,66.6,61.41
2018-01-23 09:00:00+01:00,35333.0,35415.0,66.88,61.8
2018-01-23 10:00:00+01:00,35680.0,35818.0,68.23,61.62
2018-01-23 11:00:00+01:00,35373.0,35505.0,67.24,60.69
2018-01-23 12:00:00+01:00,34888.0,34934.0,66.5,59.55
2018-01-23 13:00:00+01:00,34544.0,34747.0,65.24,60.02
2018-01-23 14:00:00+01:00,33334.0,33647.0,64.86,59.34
2018-01-23 15:00:00+01:00,32628.0,32948.0,64.16,58.7
2018-01-23 16:00:00+01:00,32298.0,32640.0,64.69,59.34
2018-01-23 17:00:00+01:00,32336.0,32705.0,63.47,58.03
2018-01-23 18:00:00+01:00,33783.0,34393.0,69.37,61.09
2018-01-23 19:00:00+01:00,35680.0,36105.0,70.48,62.57
2018-01-23 20:00:00+01:00,36300.0,36433.0,71.35,63.51
2018-01-23 21:00:00+01:00,35400.0,35471.0,69.31,63.09
2018-01-23 22:00:00+01:00,32827.0,32712.0,67.01,61.77
2018-01-23 23:00:00+01:00,29671.0,29743.0,67.2,61.69
2018-01-24 00:00:00+01:00,27843.0,27574.0,64.92,61.59
2018-01-24 01:00:00+01:00,25915.0,25793.0,62.99,59.75
2018-01-24 02:00:00+01:00,24596.0,24660.0,61.33,57.69
2018-01-24 03:00:00+01:00,24206.0,24195.0,56.86,53.01
2018-01-24 04:00:00+01:00,23995.0,24144.0,53.26,49.57
2018-01-24 05:00:00+01:00,24626.0,24858.0,54.88,51.0
2018-01-24 06:00:00+01:00,27356.0,27459.0,59.99,56.65
2018-01-24 07:00:00+01:00,31959.0,31949.0,61.8,58.7
2018-01-24 08:00:00+01:00,34695.0,34472.0,65.22,59.9
2018-01-24 09:00:00+01:00,35484.0,35360.0,65.11,59.9
2018-01-24 10:00:00+01:00,35535.0,35740.0,65.09,58.51
2018-01-24 11:00:00+01:00,35229.0,35464.0,64.07,57.45
2018-01-24 12:00:00+01:00,34775.0,34963.0,62.66,55.9
2018-01-24 13:00:00+01:00,34441.0,34736.0,61.25,55.83
2018-01-24 14:00:00+01:00,33438.0,33578.0,59.38,53.56
2018-01-24 15:00:00+01:00,32919.0,32810.0,56.73,50.86
2018-01-24 16:00:00+01:00,32634.0,32387.0,55.68,50.09
2018-01-24 17:00:00+01:00,32753.0,32428.0,58.21,52.17
2018-01-24 18:00:00+01:00,34336.0,33977.0,65.52,57.45
2018-01-24 19:00:00+01:00,36162.0,35717.0,67.69,59.75
2018-01-24 20:00:00+01:00,36619.0,36222.0,68.22,60.82
2018-01-24 21:00:00+01:00,35742.0,35381.0,66.01,60.01
2018-01-24 22:00:00+01:00,33028.0,32804.0,65.13,59.0
2018-01-24 23:00:00+01:00,30018.0,29770.0,63.15,57.69
2018-01-25 00:00:00+01:00,27889.0,28045.0,62.61,58.95
2018-01-25 01:00:00+01:00,25937.0,26158.0,59.49,56.02
2018-01-25 02:00:00+01:00,24745.0,24811.0,51.62,47.76
2018-01-25 03:00:00+01:00,24314.0,24340.0,50.01,46.01
2018-01-25 04:00:00+01:00,24066.0,24272.0,49.51,45.39
2018-01-25 05:00:00+01:00,24696.0,24853.0,49.7,45.39
2018-01-25 06:00:00+01:00,27387.0,27486.0,58.82,54.82
2018-01-25 07:00:00+01:00,31834.0,32057.0,59.37,55.84
2018-01-25 08:00:00+01:00,34538.0,34732.0,64.11,58.68
2018-01-25 09:00:00+01:00,35436.0,35712.0,64.63,59.11
2018-01-25 10:00:00+01:00,35837.0,36100.0,65.66,58.95
2018-01-25 11:00:00+01:00,35781.0,35936.0,65.12,58.19
2018-01-25 12:00:00+01:00,35807.0,35559.0,64.23,56.94
2018-01-25 13:00:00+01:00,35885.0,35277.0,62.55,56.92
2018-01-25 14:00:00+01:00,34811.0,34153.0,62.03,55.69
2018-01-25 15:00:00+01:00,34360.0,33502.0,57.96,51.89
2018-01-25 16:00:00+01:00,34296.0,33253.0,55.15,49.0
2018-01-25 17:00:00+01:00,34662.0,33402.0,56.07,49.37
2018-01-25 18:00:00+01:00,35185.0,35150.0,64.35,55.69
2018-01-25 19:00:00+01:00,36188.0,36648.0,66.34,57.69
2018-01-25 20:00:00+01:00,36768.0,36958.0,66.31,57.98
2018-01-25 21:00:00+01:00,35860.0,36063.0,61.39,54.19
2018-01-25 22:00:00+01:00,33225.0,33452.0,55.45,48.17
2018-01-25 23:00:00+01:00,30040.0,30385.0,50.58,43.09
2018-01-26 00:00:00+01:00,27886.0,28507.0,48.6,42.61
2018-01-26 01:00:00+01:00,26300.0,26413.0,45.02,38.05
2018-01-26 02:00:00+01:00,25145.0,25161.0,42.07,35.84
2018-01-26 03:00:00+01:00,24676.0,24645.0,39.18,33.01
2018-01-26 04:00:00+01:00,24621.0,24502.0,38.38,32.8
2018-01-26 05:00:00+01:00,25274.0,25115.0,40.34,34.9
2018-01-26 06:00:00+01:00,27795.0,27780.0,46.52,39.91
2018-01-26 07:00:00+01:00,32432.0,32389.0,55.95,51.27
2018-01-26 08:00:00+01:00,35270.0,35331.0,63.22,57.3
2018-01-26 09:00:00+01:00,36539.0,36453.0,63.84,58.01
2018-01-26 10:00:00+01:00,37205.0,37025.0,64.7,57.6
2018-01-26 11:00:00+01:00,37248.0,36930.0,61.12,53.75
2018-01-26 12:00:00+01:00,36934.0,36440.0,57.8,50.23
2018-01-26 13:00:00+01:00,36801.0,36132.0,55.45,49.2
2018-01-26 14:00:00+01:00,35483.0,34878.0,55.7,48.96
2018-01-26 15:00:00+01:00,34702.0,34024.0,55.16,48.25
2018-01-26 16:00:00+01:00,34314.0,33564.0,54.78,48.25
2018-01-26 17:00:00+01:00,34257.0,33532.0,57.54,51.15
2018-01-26 18:00:00+01:00,35191.0,34998.0,63.54,54.7
2018-01-26 19:00:00+01:00,36840.0,36556.0,66.47,57.98
2018-01-26 20:00:00+01:00,36937.0,36712.0,66.48,58.44
2018-01-26 21:00:00+01:00,35986.0,35742.0,65.43,58.39
2018-01-26 22:00:00+01:00,33712.0,33463.0,63.51,57.3
2018-01-26 23:00:00+01:00,31047.0,30747.0,60.94,54.77
2018-01-27 00:00:00+01:00,29049.0,28775.0,55.23,51.47
2018-01-27 01:00:00+01:00,26780.0,26563.0,44.44,39.52
2018-01-27 02:00:00+01:00,25224.0,25145.0,42.8,38.12
2018-01-27 03:00:00+01:00,24438.0,24410.0,43.31,38.05
2018-01-27 04:00:00+01:00,24110.0,23960.0,42.74,37.92
2018-01-27 05:00:00+01:00,24087.0,23916.0,42.69,37.92
2018-01-27 06:00:00+01:00,24624.0,24638.0,43.04,38.09
2018-01-27 07:00:00+01:00,26112.0,26401.0,44.84,39.27
2018-01-27 08:00:00+01:00,27842.0,28284.0,49.9,43.45
2018-01-27 09:00:00+01:00,30589.0,30901.0,56.51,51.47
2018-01-27 10:00:00+01:00,32670.0,32918.0,60.44,56.09
2018-01-27 11:00:00+01:00,32825.0,33278.0,58.84,54.15
2018-01-27 12:00:00+01:00,32130.0,32746.0,54.28,49.09
2018-01-27 13:00:00+01:00,31978.0,32639.0,56.28,51.09
2018-01-27 14:00:00+01:00,31268.0,31997.0,53.12,46.95
2018-01-27 15:00:00+01:00,30113.0,30724.0,51.1,44.6
2018-01-27 16:00:00+01:00,29210.0,29865.0,51.18,44.49
2018-01-27 17:00:00+01:00,29211.0,29753.0,51.64,46.0
2018-01-27 18:00:00+01:00,30634.0,31366.0,63.2,57.2
2018-01-27 19:00:00+01:00,32398.0,32863.0,66.49,60.08
2018-01-27 20:00:00+01:00,32858.0,33372.0,66.85,60.59
2018-01-27 21:00:00+01:00,32772.0,32828.0,66.91,60.61
2018-01-27 22:00:00+01:00,31486.0,31494.0,65.13,60.37
2018-01-27 23:00:00+01:00,29341.0,29330.0,64.43,59.42
2018-01-28 00:00:00+01:00,27071.0,27121.0,61.13,57.12
